huc2,id,lon,lat
00,261105,-123.34375,52.40625
00,261106,-123.34375,52.46875
00,261107,-123.34375,52.53125
00,261108,-123.34375,52.59375
00,261109,-123.34375,52.65625
00,261110,-123.34375,52.71875
00,261111,-123.34375,52.78125
00,261112,-123.34375,52.84375
00,261113,-123.34375,52.90625
00,261114,-123.34375,52.96875
00,261115,-123.34375,53.03125
00,261116,-123.34375,53.09375
00,261117,-123.28125,52.34375
00,261118,-123.28125,52.40625
00,261119,-123.28125,52.46875
00,261120,-123.28125,52.53125
00,261121,-123.28125,52.59375
00,261122,-123.28125,52.65625
00,261123,-123.28125,52.71875
00,261124,-123.28125,52.78125
00,261125,-123.28125,52.84375
00,261126,-123.28125,52.90625
00,261127,-123.28125,52.96875
00,261128,-123.28125,53.03125
00,261129,-123.28125,53.09375
00,261130,-123.21875,52.34375
00,261131,-123.21875,52.40625
00,261132,-123.21875,52.46875
00,261133,-123.21875,52.53125
00,261134,-123.21875,52.59375
00,261135,-123.21875,52.65625
00,261136,-123.21875,52.71875
00,261137,-123.21875,52.96875
00,261138,-123.21875,53.03125
00,261139,-123.15625,52.40625
00,261140,-123.15625,52.46875
00,261141,-123.15625,52.53125
00,261142,-123.15625,52.59375
00,261143,-123.09375,52.40625
00,261144,-123.09375,52.46875
00,261145,-123.03125,52.34375
00,261146,-123.03125,52.40625
00,261147,-122.96875,52.34375
00,261148,-125.53125,52.90625
00,261149,-125.53125,52.96875
00,261150,-125.46875,52.90625
00,261151,-125.46875,52.96875
00,261152,-125.40625,52.90625
00,261153,-125.40625,52.96875
00,261154,-125.40625,53.03125
00,261155,-125.34375,52.84375
00,261156,-125.34375,52.90625
00,261157,-125.34375,52.96875
00,261158,-125.28125,52.78125
00,261159,-125.28125,52.84375
00,261160,-125.28125,52.90625
00,261161,-125.28125,52.96875
00,261162,-125.28125,53.03125
00,261163,-125.21875,52.78125
00,261164,-125.21875,52.84375
00,261165,-125.21875,52.90625
00,261166,-125.21875,52.96875
00,261167,-125.21875,53.03125
00,261168,-125.15625,52.78125
00,261169,-125.15625,52.84375
00,261170,-125.15625,52.90625
00,261171,-125.15625,52.96875
00,261172,-125.15625,53.03125
00,261173,-125.09375,52.78125
00,261174,-125.09375,52.84375
00,261175,-125.09375,52.90625
00,261176,-125.09375,52.96875
00,261177,-125.09375,53.03125
00,261178,-125.03125,52.71875
00,261179,-125.03125,52.78125
00,261180,-125.03125,52.84375
00,261181,-125.03125,52.90625
00,261182,-125.03125,52.96875
00,261183,-125.03125,53.03125
00,261184,-124.96875,52.78125
00,261185,-124.96875,52.84375
00,261186,-124.96875,52.90625
00,261187,-124.96875,52.96875
00,261188,-124.96875,53.03125
00,261189,-124.90625,52.71875
00,261190,-124.90625,52.78125
00,261191,-124.90625,52.84375
00,261192,-124.90625,52.90625
00,261193,-124.90625,52.96875
00,261194,-124.90625,53.03125
00,261195,-124.90625,53.09375
00,261196,-124.84375,52.71875
00,261197,-124.84375,52.84375
00,261198,-124.84375,52.90625
00,261199,-124.84375,52.96875
00,261200,-124.84375,53.03125
00,261201,-124.84375,53.09375
00,261202,-124.78125,52.84375
00,261203,-124.78125,52.90625
00,261204,-124.78125,52.96875
00,261205,-124.78125,53.03125
00,261206,-124.78125,53.09375
00,261207,-124.71875,52.84375
00,261208,-124.71875,52.90625
00,261209,-124.71875,52.96875
00,261210,-124.71875,53.03125
00,261211,-124.71875,53.09375
00,261212,-124.65625,52.84375
00,261213,-124.65625,52.90625
00,261214,-124.65625,52.96875
00,261215,-124.65625,53.03125
00,261216,-124.65625,53.09375
00,261217,-124.59375,52.96875
00,261218,-124.59375,53.03125
00,261219,-124.59375,53.09375
00,261220,-124.53125,53.03125
00,261221,-124.53125,53.09375
00,261222,-124.46875,53.03125
00,261223,-124.46875,53.09375
00,261224,-124.46875,53.21875
00,261225,-124.40625,53.03125
00,261226,-124.40625,53.09375
00,261227,-124.40625,53.15625
00,261228,-124.40625,53.21875
00,261229,-124.34375,53.03125
00,261230,-124.34375,53.09375
00,261231,-124.34375,53.15625
00,261232,-124.34375,53.21875
00,261233,-124.28125,53.03125
00,261234,-124.28125,53.09375
00,261235,-124.28125,53.15625
00,261236,-124.28125,53.21875
00,261237,-124.21875,53.03125
00,261238,-124.21875,53.09375
00,261239,-124.59375,52.84375
00,261240,-124.59375,52.90625
00,261241,-124.53125,52.78125
00,261242,-124.53125,52.84375
00,261243,-124.53125,52.90625
00,261244,-124.53125,52.96875
00,261245,-124.46875,52.78125
00,261246,-124.46875,52.84375
00,261247,-124.46875,52.90625
00,261248,-124.46875,52.96875
00,261249,-124.40625,52.78125
00,261250,-124.40625,52.84375
00,261251,-124.40625,52.90625
00,261252,-124.40625,52.96875
00,261253,-124.40625,53.28125
00,261254,-124.34375,52.78125
00,261255,-124.34375,52.84375
00,261256,-124.34375,52.90625
00,261257,-124.34375,52.96875
00,261258,-124.34375,53.28125
00,261259,-124.28125,52.78125
00,261260,-124.28125,52.84375
00,261261,-124.28125,52.90625
00,261262,-124.28125,52.96875
00,261263,-124.21875,52.84375
00,261264,-124.21875,52.90625
00,261265,-124.21875,52.96875
00,261266,-124.21875,53.15625
00,261267,-124.21875,53.21875
00,261268,-124.15625,52.84375
00,261269,-124.15625,52.90625
00,261270,-124.15625,52.96875
00,261271,-124.15625,53.03125
00,261272,-124.15625,53.09375
00,261273,-124.15625,53.15625
00,261274,-124.15625,53.21875
00,261275,-124.15625,53.28125
00,261276,-124.09375,52.78125
00,261277,-124.09375,52.84375
00,261278,-124.09375,52.90625
00,261279,-124.09375,52.96875
00,261280,-124.09375,53.03125
00,261281,-124.09375,53.09375
00,261282,-124.09375,53.15625
00,261283,-124.09375,53.21875
00,261284,-124.09375,53.28125
00,261285,-124.03125,52.78125
00,261286,-124.03125,52.84375
00,261287,-124.03125,52.90625
00,261288,-124.03125,52.96875
00,261289,-124.03125,53.03125
00,261290,-124.03125,53.09375
00,261291,-124.03125,53.15625
00,261292,-124.03125,53.21875
00,261293,-124.03125,53.28125
00,261294,-123.96875,52.78125
00,261295,-123.96875,52.84375
00,261296,-123.96875,52.90625
00,261297,-123.96875,52.96875
00,261298,-123.96875,53.03125
00,261299,-123.96875,53.09375
00,261300,-123.96875,53.15625
00,261301,-123.96875,53.21875
00,261302,-123.96875,53.28125
00,261303,-123.90625,52.78125
00,261304,-123.90625,52.84375
00,261305,-123.90625,52.90625
00,261306,-123.90625,52.96875
00,261307,-123.90625,53.03125
00,261308,-123.90625,53.09375
00,261309,-123.90625,53.15625
00,261310,-123.90625,53.21875
00,261311,-123.90625,53.28125
00,261312,-123.84375,52.78125
00,261313,-123.84375,52.84375
00,261314,-123.84375,52.90625
00,261315,-123.84375,52.96875
00,261316,-123.84375,53.03125
00,261317,-123.84375,53.09375
00,261318,-123.84375,53.15625
00,261319,-123.84375,53.21875
00,261320,-123.78125,52.84375
00,261321,-123.78125,52.90625
00,261322,-123.78125,52.96875
00,261323,-123.78125,53.03125
00,261324,-123.78125,53.09375
00,261325,-123.78125,53.15625
00,261326,-123.78125,53.21875
00,261327,-123.71875,52.90625
00,261328,-123.71875,53.09375
00,261329,-123.71875,53.15625
00,261330,-123.65625,53.09375
00,261331,-123.65625,53.15625
00,261332,-123.59375,53.15625
00,261333,-123.53125,53.15625
00,261334,-123.53125,53.21875
00,261335,-123.46875,53.15625
00,261336,-123.46875,53.21875
00,261337,-123.46875,53.28125
00,261338,-123.40625,53.15625
00,261339,-123.40625,53.21875
00,261340,-123.40625,53.28125
00,261341,-123.40625,53.34375
00,261342,-123.34375,53.15625
00,261343,-123.34375,53.21875
00,261344,-123.34375,53.28125
00,261345,-123.34375,53.34375
00,261346,-123.28125,53.15625
00,261347,-123.28125,53.21875
00,261348,-123.28125,53.28125
00,261349,-123.28125,53.34375
00,261350,-123.21875,53.09375
00,261351,-123.21875,53.15625
00,261352,-123.21875,53.21875
00,261353,-123.21875,53.28125
00,261354,-123.21875,53.34375
00,261355,-123.15625,53.09375
00,261356,-123.15625,53.15625
00,261357,-123.15625,53.21875
00,261358,-123.15625,53.28125
00,261359,-123.09375,53.09375
00,261360,-123.09375,53.15625
00,261361,-123.09375,53.21875
00,261362,-123.09375,53.28125
00,261363,-123.03125,53.09375
00,261364,-123.03125,53.15625
00,261365,-123.03125,53.21875
00,261366,-123.03125,53.28125
00,261367,-123.03125,53.34375
00,261368,-123.03125,53.40625
00,261369,-122.96875,53.09375
00,261370,-122.96875,53.15625
00,261371,-122.96875,53.21875
00,261372,-122.96875,53.28125
00,261373,-122.96875,53.34375
00,261374,-122.96875,53.40625
00,261375,-122.96875,53.46875
00,261376,-122.90625,53.09375
00,261377,-122.90625,53.15625
00,261378,-122.90625,53.21875
00,261379,-124.53125,53.46875
00,261380,-124.46875,53.28125
00,261381,-124.46875,53.34375
00,261382,-124.46875,53.40625
00,261383,-124.46875,53.46875
00,261384,-124.40625,53.34375
00,261385,-124.40625,53.40625
00,261386,-124.40625,53.46875
00,261387,-124.34375,53.34375
00,261388,-124.34375,53.40625
00,261389,-124.28125,53.28125
00,261390,-124.28125,53.34375
00,261391,-124.28125,53.40625
00,261392,-124.28125,53.46875
00,261393,-124.21875,53.28125
00,261394,-124.21875,53.34375
00,261395,-124.21875,53.40625
00,261396,-124.15625,53.34375
00,261397,-124.15625,53.40625
00,261398,-124.09375,53.34375
00,261399,-124.09375,53.40625
00,261400,-124.03125,53.34375
00,261401,-124.03125,53.40625
00,261402,-123.96875,53.34375
00,261403,-123.96875,53.40625
00,261404,-123.90625,53.34375
00,261405,-123.90625,53.40625
00,261406,-123.90625,53.46875
00,261407,-123.84375,53.28125
00,261408,-123.84375,53.34375
00,261409,-123.84375,53.40625
00,261410,-123.78125,53.28125
00,261411,-123.78125,53.34375
00,261412,-123.78125,53.40625
00,261413,-123.71875,53.21875
00,261414,-123.71875,53.28125
00,261415,-123.71875,53.34375
00,261416,-123.71875,53.40625
00,261417,-123.65625,53.21875
00,261418,-123.65625,53.28125
00,261419,-123.65625,53.34375
00,261420,-123.65625,53.40625
00,261421,-123.59375,53.21875
00,261422,-123.59375,53.28125
00,261423,-123.59375,53.34375
00,261424,-123.59375,53.40625
00,261425,-123.53125,53.28125
00,261426,-123.53125,53.34375
00,261427,-123.53125,53.40625
00,261428,-123.46875,53.34375
00,261429,-121.53125,52.09375
00,261430,-121.53125,52.15625
00,261431,-121.53125,52.21875
00,261432,-121.46875,52.09375
00,261433,-121.46875,52.15625
00,261434,-121.46875,52.21875
00,261435,-121.46875,52.28125
00,261436,-121.46875,52.40625
00,261437,-121.40625,52.09375
00,261438,-121.40625,52.15625
00,261439,-121.40625,52.21875
00,261440,-121.40625,52.28125
00,261441,-121.40625,52.34375
00,261442,-121.40625,52.40625
00,261443,-121.34375,52.15625
00,261444,-121.34375,52.21875
00,261445,-121.34375,52.28125
00,261446,-121.34375,52.34375
00,261447,-121.34375,52.40625
00,261448,-121.28125,52.15625
00,261449,-121.28125,52.21875
00,261450,-121.28125,52.28125
00,261451,-121.28125,52.34375
00,261452,-121.28125,52.40625
00,261453,-121.21875,52.15625
00,261454,-121.21875,52.21875
00,261455,-121.21875,52.28125
00,261456,-121.21875,52.34375
00,261457,-121.21875,52.40625
00,261458,-121.15625,52.15625
00,261459,-121.15625,52.21875
00,261460,-121.15625,52.28125
00,261461,-121.15625,52.34375
00,261462,-121.15625,52.40625
00,261463,-121.09375,52.15625
00,261464,-121.09375,52.21875
00,261465,-121.09375,52.28125
00,261466,-121.09375,52.34375
00,261467,-121.09375,52.40625
00,261468,-121.03125,52.15625
00,261469,-121.03125,52.21875
00,261470,-121.03125,52.28125
00,261471,-121.03125,52.34375
00,261472,-121.03125,52.40625
00,261473,-120.96875,52.15625
00,261474,-120.96875,52.21875
00,261475,-120.96875,52.28125
00,261476,-120.96875,52.34375
00,261477,-120.96875,52.40625
00,261478,-120.90625,52.09375
00,261479,-120.90625,52.15625
00,261480,-120.90625,52.21875
00,261481,-120.90625,52.28125
00,261482,-120.90625,52.34375
00,261483,-120.90625,52.40625
00,261484,-120.90625,52.46875
00,261485,-120.84375,52.15625
00,261486,-120.84375,52.21875
00,261487,-120.84375,52.28125
00,261488,-120.84375,52.34375
00,261489,-120.84375,52.40625
00,261490,-120.84375,52.46875
00,261491,-120.78125,52.15625
00,261492,-120.78125,52.21875
00,261493,-120.78125,52.28125
00,261494,-120.78125,52.34375
00,261495,-120.78125,52.40625
00,261496,-120.78125,52.46875
00,261497,-120.71875,52.15625
00,261498,-120.71875,52.21875
00,261499,-120.71875,52.28125
00,261500,-120.71875,52.34375
00,261501,-120.71875,52.40625
00,261502,-120.71875,52.46875
00,261503,-120.65625,52.09375
00,261504,-120.65625,52.15625
00,261505,-120.65625,52.21875
00,261506,-120.65625,52.28125
00,261507,-120.65625,52.34375
00,261508,-120.65625,52.40625
00,261509,-120.59375,52.21875
00,261510,-120.59375,52.28125
00,261511,-120.59375,52.34375
00,261512,-120.59375,52.40625
00,261513,-120.59375,52.46875
00,261514,-120.53125,52.21875
00,261515,-120.53125,52.28125
00,261516,-120.53125,52.34375
00,261517,-120.53125,52.40625
00,261518,-120.46875,52.21875
00,261519,-120.40625,52.15625
00,261520,-122.46875,52.96875
00,261521,-122.46875,53.03125
00,261522,-122.46875,53.09375
00,261523,-122.40625,52.96875
00,261524,-122.40625,53.03125
00,261525,-122.34375,52.90625
00,261526,-122.34375,52.96875
00,261527,-122.34375,53.03125
00,261528,-122.28125,52.71875
00,261529,-122.28125,52.78125
00,261530,-122.28125,52.84375
00,261531,-122.28125,52.90625
00,261532,-122.28125,52.96875
00,261533,-122.21875,52.53125
00,261534,-122.21875,52.59375
00,261535,-122.21875,52.65625
00,261536,-122.21875,52.71875
00,261537,-122.21875,52.78125
00,261538,-122.21875,52.84375
00,261539,-122.21875,52.90625
00,261540,-122.21875,52.96875
00,261541,-122.15625,52.46875
00,261542,-122.15625,52.53125
00,261543,-122.15625,52.59375
00,261544,-122.15625,52.65625
00,261545,-122.15625,52.71875
00,261546,-122.15625,52.78125
00,261547,-122.15625,52.84375
00,261548,-122.15625,52.90625
00,261549,-122.09375,52.34375
00,261550,-122.09375,52.40625
00,261551,-122.09375,52.46875
00,261552,-122.09375,52.53125
00,261553,-122.09375,52.59375
00,261554,-122.09375,52.65625
00,261555,-122.09375,52.71875
00,261556,-122.09375,52.78125
00,261557,-122.09375,52.84375
00,261558,-122.03125,52.34375
00,261559,-122.03125,52.40625
00,261560,-122.03125,52.46875
00,261561,-122.03125,52.53125
00,261562,-122.03125,52.59375
00,261563,-122.03125,52.65625
00,261564,-122.03125,52.71875
00,261565,-121.96875,52.34375
00,261566,-121.96875,52.40625
00,261567,-121.96875,52.46875
00,261568,-121.96875,52.53125
00,261569,-121.96875,52.59375
00,261570,-121.96875,52.65625
00,261571,-121.96875,52.71875
00,261572,-121.90625,52.34375
00,261573,-121.90625,52.40625
00,261574,-121.90625,52.46875
00,261575,-121.90625,52.53125
00,261576,-121.90625,52.59375
00,261577,-121.90625,52.65625
00,261578,-121.90625,52.71875
00,261579,-121.84375,52.34375
00,261580,-121.84375,52.40625
00,261581,-121.84375,52.46875
00,261582,-121.84375,52.53125
00,261583,-121.84375,52.59375
00,261584,-121.84375,52.65625
00,261585,-121.84375,52.71875
00,261586,-121.78125,52.34375
00,261587,-121.78125,52.40625
00,261588,-121.78125,52.46875
00,261589,-121.78125,52.53125
00,261590,-121.78125,52.59375
00,261591,-121.78125,52.65625
00,261592,-121.78125,52.71875
00,261593,-121.71875,52.28125
00,261594,-121.71875,52.34375
00,261595,-121.71875,52.40625
00,261596,-121.71875,52.46875
00,261597,-121.71875,52.53125
00,261598,-121.71875,52.59375
00,261599,-121.71875,52.65625
00,261600,-121.71875,52.71875
00,261601,-121.65625,52.28125
00,261602,-121.65625,52.34375
00,261603,-121.65625,52.40625
00,261604,-121.65625,52.46875
00,261605,-121.65625,52.53125
00,261606,-121.65625,52.59375
00,261607,-121.65625,52.65625
00,261608,-121.59375,52.21875
00,261609,-121.59375,52.28125
00,261610,-121.59375,52.34375
00,261611,-121.59375,52.40625
00,261612,-121.59375,52.46875
00,261613,-121.59375,52.53125
00,261614,-121.59375,52.59375
00,261615,-121.53125,52.28125
00,261616,-121.53125,52.34375
00,261617,-121.53125,52.40625
00,261618,-121.53125,52.46875
00,261619,-121.53125,52.53125
00,261620,-121.53125,52.59375
00,261621,-121.46875,52.34375
00,261622,-121.46875,52.46875
00,261623,-121.46875,52.53125
00,261624,-121.40625,52.46875
00,261625,-121.40625,52.53125
00,261626,-121.34375,52.46875
00,261627,-121.34375,52.53125
00,261628,-121.28125,52.46875
00,261629,-121.28125,52.53125
00,261630,-121.21875,52.46875
00,261631,-121.21875,52.53125
00,261632,-121.21875,52.59375
00,261633,-121.21875,52.65625
00,261634,-121.21875,52.71875
00,261635,-121.15625,52.46875
00,261636,-121.15625,52.53125
00,261637,-121.15625,52.59375
00,261638,-121.15625,52.65625
00,261639,-121.09375,52.46875
00,261640,-121.09375,52.53125
00,261641,-121.09375,52.59375
00,261642,-121.09375,52.65625
00,261643,-121.03125,52.46875
00,261644,-121.03125,52.53125
00,261645,-121.03125,52.59375
00,261646,-121.03125,52.65625
00,261647,-120.96875,52.46875
00,261648,-120.96875,52.53125
00,261649,-120.96875,52.59375
00,261650,-120.96875,52.65625
00,261651,-120.96875,52.71875
00,261652,-120.90625,52.53125
00,261653,-120.90625,52.59375
00,261654,-120.90625,52.65625
00,261655,-120.90625,52.71875
00,261656,-120.90625,52.78125
00,261657,-120.90625,52.84375
00,261658,-120.84375,52.53125
00,261659,-120.84375,52.59375
00,261660,-120.84375,52.65625
00,261661,-120.84375,52.71875
00,261662,-120.84375,52.78125
00,261663,-120.84375,52.84375
00,261664,-120.78125,52.53125
00,261665,-120.78125,52.59375
00,261666,-120.78125,52.65625
00,261667,-120.78125,52.71875
00,261668,-120.78125,52.78125
00,261669,-120.78125,52.84375
00,261670,-120.78125,52.90625
00,261671,-120.71875,52.53125
00,261672,-120.71875,52.59375
00,261673,-120.71875,52.65625
00,261674,-120.71875,52.71875
00,261675,-120.71875,52.78125
00,261676,-120.71875,52.84375
00,261677,-120.65625,52.46875
00,261678,-120.65625,52.53125
00,261679,-120.65625,52.59375
00,261680,-120.65625,52.65625
00,261681,-120.65625,52.71875
00,261682,-120.65625,52.78125
00,261683,-120.65625,52.84375
00,261684,-120.65625,52.90625
00,261685,-120.59375,52.53125
00,261686,-120.59375,52.59375
00,261687,-120.59375,52.65625
00,261688,-120.59375,52.71875
00,261689,-120.59375,52.78125
00,261690,-120.59375,52.84375
00,261691,-120.59375,52.90625
00,261692,-120.53125,52.53125
00,261693,-120.53125,52.59375
00,261694,-120.53125,52.65625
00,261695,-120.53125,52.71875
00,261696,-120.53125,52.78125
00,261697,-120.53125,52.84375
00,261698,-120.53125,52.90625
00,261699,-120.53125,52.96875
00,261700,-120.46875,52.53125
00,261701,-120.46875,52.59375
00,261702,-120.46875,52.65625
00,261703,-120.46875,52.71875
00,261704,-120.46875,52.78125
00,261705,-120.46875,52.84375
00,261706,-120.46875,52.90625
00,261707,-120.46875,52.96875
00,261708,-120.40625,52.59375
00,261709,-120.40625,52.65625
00,261710,-120.40625,52.71875
00,261711,-120.40625,52.78125
00,261712,-120.40625,52.84375
00,261713,-120.40625,52.90625
00,261714,-120.34375,52.59375
00,261715,-120.34375,52.65625
00,261716,-120.34375,52.71875
00,261717,-120.34375,52.78125
00,261718,-120.34375,52.84375
00,261719,-120.34375,52.90625
00,261720,-120.28125,52.59375
00,261721,-120.28125,52.71875
00,261722,-120.28125,52.90625
00,261723,-120.21875,52.90625
00,261724,-121.65625,52.71875
00,261725,-121.59375,52.65625
00,261726,-121.59375,52.71875
00,261727,-121.59375,52.78125
00,261728,-121.59375,52.84375
00,261729,-121.53125,52.65625
00,261730,-121.53125,52.71875
00,261731,-121.53125,52.78125
00,261732,-121.53125,52.84375
00,261733,-121.46875,52.59375
00,261734,-121.46875,52.65625
00,261735,-121.46875,52.71875
00,261736,-121.46875,52.78125
00,261737,-121.46875,52.84375
00,261738,-121.40625,52.59375
00,261739,-121.40625,52.65625
00,261740,-121.40625,52.71875
00,261741,-121.40625,52.78125
00,261742,-121.40625,52.84375
00,261743,-121.40625,52.90625
00,261744,-121.34375,52.59375
00,261745,-121.34375,52.65625
00,261746,-121.34375,52.71875
00,261747,-121.34375,52.78125
00,261748,-121.34375,52.84375
00,261749,-121.34375,52.90625
00,261750,-121.34375,52.96875
00,261751,-121.28125,52.59375
00,261752,-121.28125,52.65625
00,261753,-121.28125,52.71875
00,261754,-121.28125,52.78125
00,261755,-121.28125,52.84375
00,261756,-121.28125,52.90625
00,261757,-121.28125,52.96875
00,261758,-121.21875,52.78125
00,261759,-121.21875,52.84375
00,261760,-121.21875,52.90625
00,261761,-121.21875,52.96875
00,261762,-121.21875,53.03125
00,261763,-121.21875,53.09375
00,261764,-121.15625,52.71875
00,261765,-121.15625,52.78125
00,261766,-121.15625,52.84375
00,261767,-121.15625,52.90625
00,261768,-121.15625,52.96875
00,261769,-121.15625,53.03125
00,261770,-121.15625,53.09375
00,261771,-121.15625,53.28125
00,261772,-121.15625,53.34375
00,261773,-121.09375,52.71875
00,261774,-121.09375,52.78125
00,261775,-121.09375,52.84375
00,261776,-121.09375,52.90625
00,261777,-121.09375,52.96875
00,261778,-121.09375,53.03125
00,261779,-121.09375,53.09375
00,261780,-121.09375,53.28125
00,261781,-121.09375,53.34375
00,261782,-121.03125,52.71875
00,261783,-121.03125,52.78125
00,261784,-121.03125,52.84375
00,261785,-121.03125,52.90625
00,261786,-121.03125,52.96875
00,261787,-121.03125,53.03125
00,261788,-121.03125,53.09375
00,261789,-121.03125,53.28125
00,261790,-121.03125,53.34375
00,261791,-121.03125,53.40625
00,261792,-120.96875,52.78125
00,261793,-120.96875,52.84375
00,261794,-120.96875,52.90625
00,261795,-120.96875,52.96875
00,261796,-120.96875,53.03125
00,261797,-120.96875,53.09375
00,261798,-120.96875,53.21875
00,261799,-120.90625,52.90625
00,261800,-120.90625,52.96875
00,261801,-120.90625,53.03125
00,261802,-120.90625,53.09375
00,261803,-120.90625,53.15625
00,261804,-120.90625,53.21875
00,261805,-120.90625,53.28125
00,261806,-120.84375,52.90625
00,261807,-120.84375,52.96875
00,261808,-120.84375,53.03125
00,261809,-120.84375,53.09375
00,261810,-120.84375,53.15625
00,261811,-120.84375,53.21875
00,261812,-120.84375,53.28125
00,261813,-120.78125,52.96875
00,261814,-120.78125,53.03125
00,261815,-120.78125,53.09375
00,261816,-120.78125,53.15625
00,261817,-120.78125,53.21875
00,261818,-120.71875,52.90625
00,261819,-120.71875,52.96875
00,261820,-120.71875,53.03125
00,261821,-120.71875,53.09375
00,261822,-120.71875,53.15625
00,261823,-120.71875,53.21875
00,261824,-120.65625,52.96875
00,261825,-120.65625,53.03125
00,261826,-120.65625,53.09375
00,261827,-120.65625,53.15625
00,261828,-120.65625,53.21875
00,261829,-120.59375,52.96875
00,261830,-120.59375,53.03125
00,261831,-120.59375,53.09375
00,261832,-120.59375,53.15625
00,261833,-120.53125,53.03125
00,261834,-120.53125,53.09375
00,261835,-120.53125,53.15625
00,261836,-120.46875,53.09375
00,261837,-121.53125,51.59375
00,261838,-121.46875,51.59375
00,261839,-121.46875,51.65625
00,261840,-121.40625,51.59375
00,261841,-121.40625,51.65625
00,261842,-121.34375,51.59375
00,261843,-121.34375,51.65625
00,261844,-121.28125,51.59375
00,261845,-121.28125,51.65625
00,261846,-121.21875,51.53125
00,261847,-121.21875,51.59375
00,261848,-121.21875,51.65625
00,261849,-121.21875,51.71875
00,261850,-121.15625,51.53125
00,261851,-121.15625,51.59375
00,261852,-121.15625,51.65625
00,261853,-121.15625,51.71875
00,261854,-121.09375,51.53125
00,261855,-121.09375,51.59375
00,261856,-121.09375,51.65625
00,261857,-121.09375,51.71875
00,261858,-121.09375,51.78125
00,261859,-121.03125,51.53125
00,261860,-121.03125,51.59375
00,261861,-121.03125,51.65625
00,261862,-121.03125,51.71875
00,261863,-121.03125,51.78125
00,261864,-120.96875,51.53125
00,261865,-120.96875,51.59375
00,261866,-120.96875,51.65625
00,261867,-120.96875,51.71875
00,261868,-120.96875,51.78125
00,261869,-120.90625,51.53125
00,261870,-120.90625,51.59375
00,261871,-120.90625,51.65625
00,261872,-120.90625,51.71875
00,261873,-120.84375,51.53125
00,261874,-120.84375,51.59375
00,261875,-120.84375,51.65625
00,261876,-120.84375,51.71875
00,261877,-120.78125,51.46875
00,261878,-120.78125,51.53125
00,261879,-120.78125,51.65625
00,261880,-120.78125,51.71875
00,261881,-120.78125,51.78125
00,261882,-120.71875,51.46875
00,261883,-120.71875,51.53125
00,261884,-120.65625,51.46875
00,261885,-120.65625,51.53125
00,261886,-120.59375,51.53125
00,261887,-120.53125,51.53125
00,261888,-121.46875,51.96875
00,261889,-121.46875,52.03125
00,261890,-121.40625,51.96875
00,261891,-121.40625,52.03125
00,261892,-121.34375,51.96875
00,261893,-121.34375,52.03125
00,261894,-121.34375,52.09375
00,261895,-121.28125,51.96875
00,261896,-121.28125,52.03125
00,261897,-121.28125,52.09375
00,261898,-121.21875,51.90625
00,261899,-121.21875,51.96875
00,261900,-121.21875,52.03125
00,261901,-121.21875,52.09375
00,261902,-121.15625,51.90625
00,261903,-121.15625,51.96875
00,261904,-121.15625,52.03125
00,261905,-121.15625,52.09375
00,261906,-121.09375,51.84375
00,261907,-121.09375,51.90625
00,261908,-121.09375,51.96875
00,261909,-121.09375,52.03125
00,261910,-121.09375,52.09375
00,261911,-121.03125,51.84375
00,261912,-121.03125,51.90625
00,261913,-121.03125,51.96875
00,261914,-121.03125,52.03125
00,261915,-121.03125,52.09375
00,261916,-120.96875,51.84375
00,261917,-120.96875,51.90625
00,261918,-120.96875,51.96875
00,261919,-120.96875,52.03125
00,261920,-120.96875,52.09375
00,261921,-120.90625,51.78125
00,261922,-120.90625,51.84375
00,261923,-120.90625,51.90625
00,261924,-120.90625,51.96875
00,261925,-120.90625,52.03125
00,261926,-120.84375,51.78125
00,261927,-120.84375,51.84375
00,261928,-120.84375,51.90625
00,261929,-120.84375,51.96875
00,261930,-120.84375,52.03125
00,261931,-120.84375,52.09375
00,261932,-120.78125,51.59375
00,261933,-120.78125,51.84375
00,261934,-120.78125,51.90625
00,261935,-120.78125,51.96875
00,261936,-120.78125,52.03125
00,261937,-120.78125,52.09375
00,261938,-120.71875,51.59375
00,261939,-120.71875,51.65625
00,261940,-120.71875,51.71875
00,261941,-120.71875,51.78125
00,261942,-120.71875,51.84375
00,261943,-120.71875,51.90625
00,261944,-120.71875,51.96875
00,261945,-120.71875,52.03125
00,261946,-120.71875,52.09375
00,261947,-120.65625,51.59375
00,261948,-120.65625,51.65625
00,261949,-120.65625,51.71875
00,261950,-120.65625,51.78125
00,261951,-120.65625,51.84375
00,261952,-120.65625,51.90625
00,261953,-120.65625,51.96875
00,261954,-120.65625,52.03125
00,261955,-120.59375,51.59375
00,261956,-120.59375,51.65625
00,261957,-120.59375,51.71875
00,261958,-120.59375,51.78125
00,261959,-120.59375,51.84375
00,261960,-120.59375,51.90625
00,261961,-120.59375,51.96875
00,261962,-120.59375,52.03125
00,261963,-120.59375,52.09375
00,261964,-120.59375,52.15625
00,261965,-120.53125,51.59375
00,261966,-120.53125,51.65625
00,261967,-120.53125,51.71875
00,261968,-120.53125,51.78125
00,261969,-120.53125,51.84375
00,261970,-120.53125,51.90625
00,261971,-120.53125,51.96875
00,261972,-120.53125,52.03125
00,261973,-120.53125,52.09375
00,261974,-120.53125,52.15625
00,261975,-120.46875,51.59375
00,261976,-120.46875,51.71875
00,261977,-120.46875,51.78125
00,261978,-120.46875,51.84375
